870020,SMP,Germany & EE,SMP Automotive Exterior Ltd,DE50461,Yilmaz,Montage PAG Macan H2 NF,Customer projects repeat,Porsche,Macan H2 NF,8005,Plant equipment,Other plant equipment,0,0,0,0,Capex & Equipment,Plant Equipment,,Project - specific Invest.,,Other Plant Equipment,Tangible,Others/exemption limit,,not relevant,Productive,New,no,no,,,,,,no,0,??,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,400.0,,,,,,,0,400,0,0,400,,,,400,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,400,0,0,0,400,Value planned,,SMP Automotive Exterior Ltd,RAS404506,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,400.0,400.0,400.0,400,-399.6,,
870021,SMP,Iberica,SMP Palmela,PTB1564,P.Mota,Novo Sistema Evaporador Final do R134A,"	Environment, Health & Safety (EHS)",ALL,,8238,Plant equipment,Heating Ventilation and Air Conditioning,Other HVAC/Ventilation,0,0,0,Facility,Air System and Materials,,,,Air Conditioner / HVAC / Ventillation,Tangible,Energy,,not relevant,Productive,New,no,no,8/2026,Unit,1,,Own,no,0,yes,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,400.0,,,,,,,,,,400,0,0,0,400,230,100,,730,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,400,230,100,0,730,Value planned,,SMP Palmela,RAS404201,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,230.0,100.0,0.0,730.0,400.0,400.0,730,-729.27,,
870022,SMRC,LATAM,SMRC Medina,,,IMM Machine replacement,Replacement,,,8969,Moulding Machine,Injection Moulding,Hydraulic,1301-1600,Injection unit capacity <26000,0,Capex & Equipment,IMM,,New Machine,Yes,Plastic Injection Moulding Machine,Tangible,Moulding,,Energy Reduction,non productive,New,no,no,11/1/2025,Number,4,400,Own,no,0,??,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,400.0,0,0,0,400,400,400,400,400,"1,600",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,400,400,400,400,"1,600",Value planned,,SMRC Medina,RAS240011,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,400.0,"1,600.0",400.0,400.0,"1,600",-1598.4,,
870023,Other,Germany & EE,MDRSC-Plant Kronach,11415112,T. Schneider,Tausch alter Anlagen,Others,0,0,7837,Assembly / Secondary Equipment,Assembly Line,Automated Assembly Line,Retrofit / Refurbishment,Assembly / Inspection Machine,0,Capex & Equipment,Assembly,>=200k & <500k,Automation,Yes,Assembly Line,Tangible,Secondary Equipment,"Inline AOI/X-Ray Linie 1, Ersatz AOI alt, 115.000€ aus Capex 24/25",not relevant,non productive,New,yes,yes,05/25,piece,1,400,Own,no,0,??,,0,,,,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0,0,400,,,,,,,0.0,,,,,,0,0,0,0,0,0,0,0,400,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,400,0,0,0,0,400,Value planned,,MDRSC-Plant Kronach,RAS110011,Assembly Line,Others,0,400,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,400.0,400.0,400.0,400,-399.6,,
870024,SMP,Germany & EE,SMP Automotive Exterior Ltd,DE50240,Betz,Sammelposten - Replacement,Replacement,,,8005,Plant equipment,Other plant equipment,0,0,0,0,Capex & Equipment,Plant Equipment,,General Planning & Reserves,,Other Plant Equipment,Tangible,Others/exemption limit,,not relevant,non productive,New,no,no,,,,,,no,0,??,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,100,100,100,100,400,,,,400,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,400,0,0,0,400,Value planned,,SMP Automotive Exterior Ltd,RAS404506,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,400.0,400.0,400.0,400,-399.56004,,
870025,SMP,Germany & EE,SMP Oldenburg,DE05843,N. Christophers,AMG CR592 Investitionen Ladungsträger,Customer projects new,Daimler,CR 592,1046,Packaging,External Usage,Customized,Bin / Box/ Tote,Steel,With inserts/ Inlays/ Dividers,Direct Material Logsitic,Direct Material Logsitic,,,,Plastic Bins / Totes,Tangible,Logistics,,not relevant,Productive,New,no,no,7/18/1905,Box,1,893,,no,0,??,,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,393,500,,,893,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,393,500,0,0,893,Value planned,,SMP Oldenburg,RAS404701,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,500.0,0.0,0.0,893.0,393.0,393.0,893,-892.107,,
870026,SMP,USA,SMP USA,,,Front conveyor line integration,Customer projects repeat,MBUSI,,7832,Assembly / Secondary Equipment,Assembly Line,Assembly Stations,0,0,0,Capex & Equipment,Assembly,>=200k & <500k,Assembly line + equip.,Yes,Assembly Line,Tangible,Secondary Equipment,Front conveyor line integration,not relevant,non productive,New,no,no,,,,,Borrowings,no,0,??,0,0,,,,200.0,0.0,200.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,10,0,0,410,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,410,USD,,0.9554,0.9342,0.9342,0.9342,0.9342,392,0,0,0,0,392,Value planned,,SMP USA,RAS110011,,Customer Projects,191,0.0,191.1,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.1,0.0,0.0,0.0,0.0,392.1,392.1,392.1,392,-410.0079106,,
870027,SMRC,LATAM,SMRC-Brazil Guarulhos,F2X/F2U DP,Mr. Ricardo Pereira,IMM 550_F2X/F2U DP,Customer projects new,Cust_PSA,Pulse Fastback,8900,Moulding Machine,Injection Moulding,Electric,501-800,Injection unit capacity <10000,0,Capex & Equipment,IMM,,New Machine,Yes,Plastic Injection Moulding Machine,Tangible,Moulding,IMM 550_F2X/F2U DP,not relevant,Productive,New,no,no,5/1/2025,Each,1,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,322.8,85.4,0.0,0.0,408.2,"1,943.3",,,,,0.0,408,408,"1,943",0,"2,760",,,,"2,760",BRL,,0.1590,0.1414,0.1414,0.1414,0.1414,0,390,0,0,0,390,Value planned,,SMRC-Brazil Guarulhos,RAS240011,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.2,0.0,0.0,0.0,390.2,390.2,390.2,390,-2759.343317,,
870028,SMRC,France & North Africa,SMRC Rougegoutte,,,Clipage automatique MEP Clips,Customer projects repeat,Stellantis,P6,8426,Robot,Articulated Robot (Industrial),6-Axis,Clipping,0,0,Capex & Equipment,Robots or/and Grippers,,Assembly,,4-6 Axis,Tangible,Secondary Equipment,,EV Programs,Productive,New,no,no,2/1/2025,Piece,1,390,Own,yes,390,??,fill in value,#VALUE!,,,,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0,0,390,0,390,,,,,,0.0,,,,,,,0,0,0,0,0,0,0,0,390,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,390,0,0,0,0,390,Value planned,,SMRC Rougegoutte,RAS280012,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,390.0,390.0,390.0,390,-389.61,,
870029,SMP,Iberica,SMP Polinya,ESA1256,B. Granados,Containers Front Bumper VW210+GTI - Injected parts,Customer projects new,SEAT/VW,SE 210/VW 210 Small BEV,1045,Packaging,Internal Usage,Customized,Bin / Box/ Tote,Steel,With inserts/ Inlays/ Dividers,Logistic,Direct Material Logsitic,,,,Plastic Bins / Totes,Tangible,Logistics,,EV Programs,Productive,New,no,no,3/1/2025,Each,1,388,Own,no,0,no,0,0,,,,0.0,0.0,0.0,0.0,0.0,97.0,97.0,97.0,97.0,0.0,0.0,0.0,0,97,291,0,388,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,388,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,388,0,0,0,0,388,Value planned,,SMP Polinya,RAS404701,,Customer Projects,0,0.0,0.0,0.0,0.0,97.0,97.0,97.0,97.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,388.0,388.0,388.0,388,-387.612,,
870030,Other,Germany & EE,SMP Michelau,1903113000,"Kai, Will",Automatisation for IMM Engel (7357),Customer projects repeat,Audi,Q3-AU336 ,8088,Moulding Machine,Automation,Automatic gripper changing device,0,0,0,Capex & Equipment,IMM auxiliaries,,Automation,Yes,Other IMM Auxillary,Tangible,Moulding,7357 - Heckspoiler Audi Q3,not relevant,Productive,New,no,no,01/2025,Number,1,344.4,Own,no,0,??,,0,,,,,,,,,,,,,387.0,,,0,0,0,387,387,,,,,,,,,,,,,0,0,0,0,0,,,,387,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,387,0,0,0,0,387,Value planned,,SMP Michelau,RAS190016,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,387.0,387.0,387.0,387,-386.613,,
870031,SMP,Germany & EE,SMP Neustadt,,Englisch / TP,"G50 Überdachung vor Halle 65 + IT + Intra (basierend auf Konzept  ""Fertigung in Halle 65 auf Bühne, dafür neue Fläche für Logistik unter ""Vordach/Zelt""); SOP 11/2026",Customer projects repeat,BMW,G50 STF,69,Property/Civil,Modification/Refurbishment,0,0,0,0,Facility,Building,,,,Civil work - Building Modification/Refurbishment,Tangible,Building,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,,,,,,,186.0,100.0,100.0,,,,0,0,386,0,386,,,,,,,,,,,,,0,0,0,0,0,,,,386,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,386,0,0,0,0,386,Value planned,,SMP Neustadt,RAS120014,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,186.0,100.0,100.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,386.0,386.0,386.0,386,-385.614,,
870032,SMRC,LATAM,SMRC Medina,,,automatic flroklift FG,Rationalization,,,7874,Assembly / Secondary Equipment,Automated Guided Vehicle - AGV,0,0,0,0,Capex & Equipment,AGV / AMR / Conveyor Technologies,,AGV / AMR,Yes,Automated Guided Vehicle - AGV,Tangible,Secondary Equipment,,not relevant,non productive,New,no,no,2/1/2026,each,1,386,own,yes,0,??,fill in value,#VALUE!,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,386.0,0,0,0,386,386,,,,386,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,386,0,0,0,386,Value planned,,SMRC Medina,RAS110020,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,386.0,386.0,386.0,386,-385.614,,
870033,Other,Germany & EE,SMP Michelau,1903113000,"Kai, Will",New Robot Polishing Machine (7361),Customer projects repeat,Cupra,Terramar,7835,Assembly / Secondary Equipment,Assembly Line,Automated Assembly Line,New equipment,Assembly / Inspection Machine,0,Capex & Equipment,Assembly,>=200k & <500k,Automation,Yes,Assembly Line,Tangible,Secondary Equipment,7361-Heckspoiler (shift in FY 26/27 in Review 17.12 ),not relevant,Productive,New,no,no,02/2026,Number,1,380,Own,no,0,??,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,380.0,,,,,,,,0,380,0,0,380,,,450,830,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,380,0,0,450,830,Value planned,,SMP Michelau,RAS110011,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,450.0,830.0,380.0,380.0,830,-829.17,,
870034,Other,Germany & EE,SMP Michelau,1903113000,"Kai, Will",Polieranlage Q3 / Terramar (7357),Customer projects repeat,Audi,Q3-AU336 ,7835,Assembly / Secondary Equipment,Assembly Line,Automated Assembly Line,New equipment,Assembly / Inspection Machine,0,Capex & Equipment,Assembly,>=200k & <500k,Automation,Yes,Assembly Line,Tangible,Secondary Equipment,7357-Heckspoiler (shift in FY 26/27) ,not relevant,Productive,New,no,no,02/2026,Number,1,380,Own,no,0,??,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,380.0,,,,0,0,380,0,380,,,,380,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,380,0,0,0,380,Value planned,,SMP Michelau,RAS110011,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,380.0,380.0,380.0,380,-379.62,,
870035,Other,Germany & EE,MDRSC-Headquarter,11810000,M. Fröba,Vaastu,Others,0,0,66,Property/Civil,Land Purchase,0,0,0,0,Facility,Building,,,,Land Purchase,Tangible,Building,Straßenkauf Nord Tor,not relevant,non productive,New,no,no,done,piece,1,380,Own,no,0,??,,0,,,,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,0,0,0,380,,,,,,,,,,,,,0,0,0,0,0,,,,380,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,380,0,0,0,0,380,Value planned,,MDRSC-Headquarter,RAS120011,Land Purchase,Others,380,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,380.0,380.0,380.0,380,-379.62,,
870036,SMP,USA,SMP USA Plant 4,PLANT MANAGER,MICHAEL CRAWFORD,4. Asphalt Paving,Expansion,,,69,Property/Civil,Modification/Refurbishment,0,0,0,0,Facility,Building,,,,Civil work - Building Modification/Refurbishment,Tangible,Building,,not relevant,Productive,New,no,no,4/1/2026,Each,1,403.2,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,100,100,101.1,,101.1,,101.1,,,,,,,,202,101,0,0,303,0,0,0,403,USD,,0.9554,0.9342,0.9342,0.9342,0.9342,96,283,0,0,0,379,Value planned,,SMP USA Plant 4,RAS120014,,Expansion Capex,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,0.0,0.0,95.5,283.3,0.0,0.0,0.0,378.8,378.8,378.8,379,-402.821203,,
121000,SMP,Iberica,SMP Polinya,ESA1256,B. Granados,Containers Front Bumper SE210 - Phase 2,Customer projects new,SEAT/VW,SE 210/VW 210 Small BEV,1066,Packaging,Internal Usage,Customized,Container/ Rack,Steel,With inserts/ Inlays/ Dividers,Logistic,Direct Material Logsitic,,,,Plastic Bins / Totes,Tangible,Logistics,,EV Programs,Productive,New,yes,yes,10/1/2024,Each,1,378,Own,no,0,no,0,0,,,,0.0,0.0,0.0,0.0,0.0,94.5,94.5,94.5,94.5,0.0,0.0,0.0,0,95,284,0,378,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,378,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,378,0,0,0,0,378,Value planned,,SMP Polinya,RAS404701,,Customer Projects,0,0.0,0.0,0.0,0.0,94.5,94.5,94.5,94.5,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,378.0,378.0,378.0,378,-377.622,,
121001,Other,USA,MDRSC-Plant USA,77-23000,Verena Merkert,BR167Mopf2 external packaging (amortization and piece price),Customer projects new,,,1093,Packaging,Internal Usage,Customized,Inserts / Inlays/ Dividers,Other,0,Logistic,Direct Material Logsitic,,,,Other Material Handling & Storage Equipment,Tangible,Logistics,,please select !,Productive,New,,no,,Each,1,150,Own,no,0,??,0,0,,,,,,,,,,,75.0,,,75.0,,0,0,75,75,150,250.0,,,,,,,,,,,,250,0,0,0,250,,,,400,USD,,0.9554,0.9342,0.9342,0.9342,0.9342,143,234,0,0,0,377,Value planned,,MDRSC-Plant USA,RAS404405,Other Material Handling & Storage Equipment,Customer Projects,0,0,0,0,0,0,0,72,0,0,72,0,143,234,0,0,0,376.9,376.9,376.9,377,-399.6231349,,
121002,SMP,China,SMP-Tianjin-Entity,Manufacturing Dept,Mr.Fan Ben Chao,spraying system,Customer projects new,BBAC,0,8312,Assembly / Secondary Equipment,Laminating Machine,Tooling,0,0,0,Capex & Equipment,Lamination,,,,Laminating Machine,Tangible,Secondary Equipment,,not relevant,Productive,New,1/1/2025,yes,,Set,2,2000,Own,no,0,yes,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,200.0",0.0,0.0,0.0,0,0,"1,200",0,"1,200",0.0,0.0,0.0,0.0,0.0,"1,600.0",0.0,0.0,0.0,0.0,0.0,0.0,0,"1,600",0,0,"1,600",0,0,0,"2,800",CNY,,0.1335,0.1347,0.1347,0.1347,0.1347,160,215,0,0,0,376,Value planned,,SMP-Tianjin-Entity,RAS110017,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.2,0.0,0.0,0.0,160.2,215.5,0.0,0.0,0.0,375.7,375.7,375.7,376,-2799.624315,,
121003,SMP,Germany & EE,SMP Boetzingen (HQ),DE10731,V. Dadheech,DC Storage and Compute Boetzingen,Others,,,8005,0,0,0,0,0,0,No L1-L3 Given,No L1-L3 Given,,,,0,0,0,,not relevant,non productive,brand new,no,no,,Each,,,Own,no,0,??,0,0,,,,,,,,,375.0,,,,,,,0,375,0,0,375,,,,,,,,,,,,,0,0,0,0,0,,,,375,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,375,0,0,0,0,375,Value planned,,SMP Boetzingen (HQ),RAS404506,,Others,0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,375.0,375.0,375.0,375,-374.625,,
408437,MDRSC,Germany & EE,MDRSC Radomierz,16113005,Tomera Tomasz,"Forseven C48A AV Wrapping equipment, assembly lines; SLT with textile compartments ",Customer projects new,Forseven,C48A,7832,Assembly / Secondary Equipment,Assembly Line,Assembly Stations,0,0,0,Capex & Equipment,Assembly,>=200k & <500k,Assembly line + equip.,Yes,Assembly Line,Tangible,Secondary Equipment,,not relevant,Productive,New,no,no,04/2025,Each,1,1603.5,Own,yes,375,no,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,603.5",0,0,0,"1,604","1,604",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,"1,604",PLN,,0.2339,0.2269,0.2269,0.2269,0.2269,375,0,0,0,0,375,Value planned,,MDRSC Radomierz,RAS110011,Assembly Line,Customer Projects,0,0,0,0,0,0,0,0,0,0,0,375,375,0,0,0,0,375.0,375.0,375.0,375,-1603.125,,
408438,SMP,USA,SMP USA,,,Core Switch update and replacement,Replacement,,,4438,IT and Communications,Network Components,Firewall,0,0,0,IT,IT Software,,,,Network,Tangible,IT,Core Switch update and replacement,not relevant,non productive,New,no,no,,,,,Borrowings,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,400.0,0,0,0,400,400,0,0,0,400,USD,,0.9554,0.9342,0.9342,0.9342,0.9342,0,374,0,0,0,374,Value planned,,SMP USA,RAS170015,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.7,0.0,0.0,0.0,373.7,373.7,373.7,374,-399.6263079,,
408439,SMP,USA,SMP USA,,,Automated gloss and color measurement,Rationalization,,,8007,Paint Shop,Others,0,0,0,0,Capex & Equipment,Painting lines,,Measurement equipment,,Other Paint Shop,Tangible,Paint Shop,Automated gloss and color measurement,not relevant,non productive,New,no,no,,,,,Borrowings,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,400.0,0,0,0,400,400,0,0,0,400,USD,,0.9554,0.9342,0.9342,0.9342,0.9342,0,374,0,0,0,374,Value planned,,SMP USA,RAS260015,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.7,0.0,0.0,0.0,373.7,373.7,373.7,374,-399.6263079,,
408440,SMP,USA,SMP USA,,,D Cleaners for Base Coat,Rationalization,,,8007,Paint Shop,Others,0,0,0,0,Capex & Equipment,Painting lines,,Refurbishment / Others,,Other Paint Shop,Tangible,Paint Shop,D Cleaners for Base Coat,not relevant,non productive,New,no,no,,,,,Borrowings,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,400.0,0,0,0,400,400,0,0,0,400,USD,,0.9554,0.9342,0.9342,0.9342,0.9342,0,374,0,0,0,374,Value planned,,SMP USA,RAS260015,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.7,0.0,0.0,0.0,373.7,373.7,373.7,374,-399.6263079,,
408441,SMP,USA,SMP USA,,,P2 8 RTU Replacements,Replacement,,,8078,Plant equipment,Compressed Air Equipment,Air Treatment and Accessories,0,0,0,Capex & Equipment,Plant Equipment,,Infrastructure,,Air compressor,Tangible,Energy,Replace Failed R22 Roof Top Units at P2.,not relevant,non productive,New,no,no,,,,,Borrowings,no,0,??,,0,,,,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,390,0,0,390,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,390,USD,,0.9554,0.9342,0.9342,0.9342,0.9342,373,0,0,0,0,373,Value planned,,SMP USA,RAS404501,,Replacement/Maintenance,0,0.0,0.0,0.0,372.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.6,0.0,0.0,0.0,0.0,372.6,372.6,372.6,373,-389.6274004,,
408442,SMP,Germany & EE,SMP Meerane,Plant,H. Kindel,"Project Audi E3 CUV IP Spritzguss (Aufrüstung chem. Schäumen, Laserbeschriftung)",Customer projects new,AUDI AG,Audi E3 CUV IP,8005,Plant equipment,Other plant equipment,0,0,0,0,Capex & Equipment,Plant Equipment,,Project - specific Invest.,,Other Plant Equipment,Tangible,Others/exemption limit,0,not relevant,Productive,New,no,no,12/1/2025,Unit,1,369.75,Own,no,0,yes,0,0,,,,,,,,,,,,,37.0,,55.5,0,0,0,92,92,,240.3,,,37.0,,,,,,,,240,37,0,0,277,,,,370,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,92,277,0,0,0,370,Value planned,,SMP Meerane,RAS404506,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,55.5,92.4,277.3,0.0,0.0,0.0,369.8,369.8,369.8,370,-369.38025,,
408443,SMP,China,SMP-Tianjin-Entity,Manufacturing Dept,Mr.Fan Ben Chao,Automatic lamination&edge-folding machine,Customer projects new,BBAC,0,8845,Assembly / Secondary Equipment,Laminating Machine,Machine,"Combination Lamination Machine (Incl Edge Folding, etc.)",Compression laminating,0,Capex & Equipment,Lamination,,,,Laminating Machine,Tangible,Secondary Equipment,,not relevant,Productive,New,1/1/2025,yes,,Set,1,3900,Own,no,0,yes,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,170.0",0.0,0.0,0.0,0,0,"1,170",0,"1,170",0.0,0.0,0.0,0.0,0.0,"1,560.0",0.0,0.0,0.0,0.0,0.0,0.0,0,"1,560",0,0,"1,560",0,0,0,"2,730",CNY,,0.1335,0.1347,0.1347,0.1347,0.1347,156,210,0,0,0,366,Value planned,,SMP-Tianjin-Entity,RAS110017,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.2,0.0,0.0,0.0,156.2,210.1,0.0,0.0,0.0,366.3,366.3,366.3,366,-2729.633708,,
408444,SMRC,Germany & EE,SMRC Kaluga,,,Foaming machine ,Customer projects new,CHERY,T18 / T19E / T1E / M36 / M32,8594,Assembly / Secondary Equipment,Foaming Machine,Machine,Robotic Cell Incl Dosing & Metering Foaming System,0,0,Capex & Equipment,Foaming,,,,SPM - Edge Folding  / Foaming  / Gluing  / Labelling / Marking  / Sewing  / Slush / Other Machine,Tangible,Foaming,,not relevant,Productive,New,no,no,,Each,1,0,Own,no,0,??,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"46,108.4",0,0,0,"46,108","46,108",,,,"46,108",RUB,,0.0091,0.0079,0.0079,0.0079,0.0079,0,364,0,0,0,364,Value planned,,SMRC Kaluga,RAS110022,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.9,0.0,0.0,0.0,363.9,363.9,363.9,364,-46108.07611,,
408445,Other,Iberica,MDRSC-Plant Spain S.A.,,,SK216 airvents,Customer projects repeat,VW,Skoda Epiq,7835,Assembly / Secondary Equipment,Assembly Line,Automated Assembly Line,New equipment,Assembly / Inspection Machine,0,Capex & Equipment,Assembly,>=200k & <500k,Automation,Yes,Assembly Line,Tangible,Secondary Equipment,,not relevant,non productive,New,no,no,4/1/2025,Piece,1,361.5,,no,0,yes,0,0,,,,361.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,0,0,0,362,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,362,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,362,0,0,0,0,362,Value planned,,MDRSC-Plant Spain S.A.,RAS110011,Assembly Line,Customer Projects,362,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,361.5,361.5,361.5,362,-361.1385,,
408446,SMP,Germany & EE,SMP Hungary,HU55661,Bálint Mészáros,Safety brake for elevators,Rationalization,,,9626,Plant equipment,Heating Ventilation and Air Conditioning,Air Conditioning System,0,0,0,Facility,Air System and Materials,,,,Air Conditioner / HVAC / Ventillation,Tangible,Energy,,not relevant,non productive,New,no,no,11/2025,Piece,1,3600000,Own,no,0,no,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,90,90,90,90,360,,,,360,EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,360,0,0,0,360,Value planned,,SMP Hungary,RAS404201,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,360.0,360.0,360.0,360,-359.64,,
